reg_tr,reg_youth_tr,reg_senior_tr,vote_tr,vote_youth_tr,vote_senior_tr,GEOID,turnoutY,turnoutS,ratioYS
2380,238,501,1559,120,389,06085512019,0.5042016806722689,0.7764471057884231,0.6493702879609428
1891,165,515,1390,83,458,06085512025,0.503030303030303,0.8893203883495145,0.5656345110493582
1626,268,309,867,103,210,06085503306,0.3843283582089552,0.6796116504854369,0.5655117270788912
3124,358,644,2294,171,533,06085507808,0.4776536312849162,0.827639751552795,0.5771274644418125
2477,297,444,1680,132,365,06085507905,0.4444444444444444,0.8220720720720721,0.5406392694063926
2464,287,502,1745,128,420,06085507906,0.445993031358885,0.8366533864541833,0.5330678612908578
3297,389,768,2398,175,640,06085507903,0.4498714652956298,0.8333333333333334,0.5398457583547558
2626,285,403,1850,165,322,06085508004,0.5789473684210527,0.7990074441687345,0.7245831971232429
1773,202,404,1314,96,331,06085507904,0.4752475247524752,0.8193069306930693,0.5800604229607251
3571,326,838,2577,167,657,06085506202,0.5122699386503068,0.7840095465393795,0.6533975777609697
2806,320,585,1970,148,483,06085506204,0.4625,0.8256410256410256,0.5601708074534162
1755,217,281,1042,115,185,06085506203,0.5299539170506913,0.6583629893238434,0.8049570307634825
2255,167,461,1505,84,352,06085506301,0.5029940119760479,0.7635574837310195,0.6587506804572673
3153,320,582,2145,152,471,06085506302,0.475,0.8092783505154639,0.5869426751592356
1651,174,233,1015,66,184,06085506304,0.3793103448275862,0.7896995708154506,0.4803223388305847
2413,249,356,1515,110,275,06085506305,0.44176706827309237,0.7724719101123596,0.5718875502008032
1957,196,385,1372,103,316,06085506605,0.5255102040816326,0.8207792207792208,0.640257685352622
2125,204,420,1512,105,338,06085506606,0.5147058823529411,0.8047619047619048,0.6395753567699268
2185,196,452,1506,98,353,06085506601,0.5,0.7809734513274337,0.6402266288951841
3981,341,822,2782,172,639,06085506604,0.5043988269794721,0.7773722627737226,0.6488510732036402
2496,228,652,1928,120,539,06085507402,0.5263157894736842,0.8266871165644172,0.6366565765062006
2346,229,520,1829,141,440,06085506603,0.6157205240174672,0.8461538461538461,0.7276697102024613
2212,217,473,1647,125,368,06085506701,0.576036866359447,0.7780126849894292,0.7403952113804848
1677,117,373,1269,67,318,06085502202,0.5726495726495726,0.8525469168900804,0.6716927377304736
2681,190,634,1964,94,527,06085502101,0.49473684210526314,0.831230283911672,0.5951862578647757
2320,295,496,1464,126,391,06085512022,0.4271186440677966,0.7883064516129032,0.5418180241883046
2038,219,384,1348,105,307,06085512026,0.4794520547945205,0.7994791666666666,0.5997055017625273
2476,281,378,1429,111,276,06085512020,0.39501779359430605,0.7301587301587301,0.5410026303574192
3372,324,668,2257,140,540,06085512021,0.43209876543209874,0.8083832335329342,0.5345221764974851
1203,144,259,742,55,203,06085512042,0.3819444444444444,0.7837837837837838,0.4873084291187739
2043,351,316,1149,154,246,06085512043,0.43874643874643876,0.7784810126582279,0.563592986357214
2165,279,264,1269,116,199,06085512023,0.4157706093189964,0.7537878787878788,0.5515750796995731
1401,265,203,726,108,136,06085503218,0.4075471698113208,0.6699507389162561,0.6083240843507215
3804,372,701,2572,171,570,06085512029,0.4596774193548387,0.8131241084165478,0.5653225806451613
5727,547,934,3901,276,781,06085512033,0.5045703839122486,0.8361884368308351,0.6034170788400003
1718,180,342,1213,95,273,06085512037,0.5277777777777778,0.7982456140350878,0.6611721611721612
1755,167,377,1312,90,320,06085512030,0.5389221556886228,0.8488063660477454,0.6349176646706587
1297,149,205,918,75,176,06085512036,0.5033557046979866,0.8585365853658536,0.5862949969493594
2421,220,475,1769,107,401,06085512031,0.4863636363636364,0.8442105263157895,0.5761165268646565
1824,196,336,1248,98,276,06085512032,0.5,0.8214285714285714,0.6086956521739131
1814,177,333,1285,92,271,06085512034,0.519774011299435,0.8138138138138138,0.6386890987553944
2275,220,483,1660,112,399,06085512035,0.509090909090909,0.8260869565217391,0.616267942583732
743,61,200,491,19,162,06085512100,0.3114754098360656,0.81,0.3845375430074884
3695,417,615,2469,184,496,06085512001,0.4412470023980815,0.8065040650406504,0.5471106985379438
3046,194,541,1908,77,414,06085503115,0.39690721649484534,0.7652495378927912,0.5186637780765974
1845,187,440,1264,90,372,06085503312,0.48128342245989303,0.8454545454545455,0.5692599620493358
2591,255,678,1858,131,569,06085504202,0.5137254901960784,0.8392330383480826,0.6121368758399669
1799,135,289,1126,64,206,06085505100,0.4740740740740741,0.71280276816609,0.6650845019777059
1980,149,183,1370,86,144,06085500300,0.5771812080536913,0.7868852459016393,0.7335011185682327
1425,112,241,1067,61,207,06085500400,0.5446428571428571,0.8589211618257261,0.6341011042097998
1575,182,238,1103,82,196,06085505203,0.45054945054945056,0.8235294117647058,0.5470957613814758
2668,308,444,1816,144,367,06085505700,0.4675324675324675,0.8265765765765766,0.5656251105842386
2428,185,499,1827,98,408,06085505800,0.5297297297297298,0.8176352705410822,0.6478802331743508
2878,214,517,2108,119,428,06085500600,0.5560747663551402,0.8278529980657641,0.67170713599441
2310,189,298,1577,96,235,06085500200,0.5079365079365079,0.7885906040268457,0.6441067207024653
2965,214,396,1438,90,235,06085500800,0.4205607476635514,0.5934343434343434,0.7086896003181546
2021,168,347,1311,84,256,06085501101,0.5,0.7377521613832853,0.677734375
2937,320,390,1854,130,293,06085500100,0.40625,0.7512820512820513,0.5407423208191127
1025,172,158,538,70,96,06085503601,0.4069767441860465,0.6075949367088608,0.6698158914728682
2223,254,368,1439,128,266,06085501102,0.5039370078740157,0.7228260869565217,0.6971760108933752
1797,257,282,1119,129,197,06085501200,0.5019455252918288,0.6985815602836879,0.7185210057476941
2353,345,364,1382,156,250,06085501000,0.45217391304347826,0.6868131868131868,0.6583652173913044
933,154,167,505,45,119,06085501401,0.2922077922077922,0.7125748502994012,0.4100731201571538
1044,180,152,560,75,99,06085501402,0.4166666666666667,0.6513157894736842,0.6397306397306398
1421,244,199,707,87,120,06085501501,0.35655737704918034,0.6030150753768844,0.5912909836065574
1182,221,175,643,87,114,06085501502,0.3936651583710407,0.6514285714285715,0.6043105501309836
1494,238,299,820,93,198,06085503602,0.3907563025210084,0.6622073578595318,0.5900814871403106
1981,351,305,1377,190,250,06085501300,0.5413105413105413,0.819672131147541,0.6603988603988604
2920,627,273,1735,308,207,06085501600,0.49122807017543857,0.7582417582417582,0.6478515128400711
1655,417,233,962,153,174,06085500901,0.3669064748201439,0.7467811158798283,0.4913172909947904
1204,545,100,555,174,63,06085500902,0.3192660550458716,0.63,0.5067715159458279
1484,282,179,838,105,126,06085501700,0.3723404255319149,0.7039106145251397,0.5289598108747045
1561,290,202,871,110,144,06085503113,0.3793103448275862,0.7128712871287128,0.532088122605364
2612,244,448,1778,124,342,06085501800,0.5081967213114754,0.7633928571428571,0.6657079858115234
4630,340,1019,3619,189,882,06085502400,0.5558823529411765,0.8655544651619235,0.6422268907563026
1335,161,216,754,64,152,06085504318,0.39751552795031053,0.7037037037037037,0.5648904870872834
1575,122,316,1164,72,277,06085502302,0.5901639344262295,0.8765822784810127,0.6732556075042907
1283,242,257,644,89,172,06085503710,0.3677685950413223,0.669260700389105,0.5495147030559293
1452,276,298,729,101,200,06085503711,0.36594202898550726,0.6711409395973155,0.5452536231884058
3371,281,759,2617,154,650,06085500500,0.5480427046263345,0.8563899868247694,0.6399452504790584
3306,428,637,1954,173,482,06085512017,0.40420560747663553,0.7566718995290423,0.5341887385116532
1728,248,346,1002,104,250,06085503337,0.41935483870967744,0.7225433526011561,0.5803870967741935
2368,206,488,1495,89,367,06085503116,0.4320388349514563,0.7520491803278688,0.5744821565567049
2055,223,494,1286,110,384,06085503207,0.49327354260089684,0.7773279352226721,0.6345758594917787
3694,435,764,2405,196,604,06085503802,0.45057471264367815,0.7905759162303665,0.569932252416838
1826,272,369,1028,99,281,06085503111,0.3639705882352941,0.7615176151761518,0.4779542599958132
1463,262,218,743,100,147,06085503118,0.3816793893129771,0.6743119266055045,0.5660279378927144
2583,337,637,1398,122,432,06085503305,0.3620178041543027,0.6781789638932496,0.5338086602923399
2110,206,501,1299,95,360,06085504317,0.46116504854368934,0.718562874251497,0.6417880258899676
2116,222,460,1318,110,339,06085504323,0.4954954954954955,0.7369565217391304,0.6723537696989025
1898,291,319,942,100,205,06085503707,0.3436426116838488,0.6426332288401254,0.5347414298885257
1270,143,348,681,54,232,06085503712,0.3776223776223776,0.6666666666666666,0.5664335664335665
2237,231,474,1347,88,341,06085504316,0.38095238095238093,0.7194092827004219,0.5295349811478843
3112,329,700,2048,154,556,06085504315,0.46808510638297873,0.7942857142857143,0.5893157814174192
1429,136,353,956,66,284,06085504320,0.4852941176470588,0.8045325779036827,0.6032000828500415
983,94,322,620,37,254,06085503105,0.39361702127659576,0.7888198757763976,0.4989948065002513
1376,194,322,784,75,220,06085503903,0.3865979381443299,0.6832298136645962,0.5658388003748829
1861,296,323,1036,123,238,06085504001,0.4155405405405405,0.7368421052631579,0.5639478764478765
1952,342,390,990,119,266,06085504002,0.347953216374269,0.6820512820512821,0.510156971375808
2270,198,151,1397,103,107,06085505008,0.5202020202020202,0.7086092715231788,0.7341168696308884
2517,300,343,1471,122,260,06085505009,0.4066666666666667,0.7580174927113703,0.5364871794871795
1768,164,311,1153,79,231,06085504602,0.4817073170731707,0.7427652733118971,0.648532361946996
2803,204,213,1733,100,160,06085505006,0.49019607843137253,0.7511737089201878,0.6525735294117647
3549,331,579,2232,158,415,06085504311,0.4773413897280967,0.7167530224525043,0.6659775051869109
1498,157,165,898,69,115,06085504322,0.4394904458598726,0.696969696969697,0.6305732484076433
1971,213,446,1183,87,314,06085504410,0.4084507042253521,0.7040358744394619,0.580156095810532
3443,345,727,2082,150,525,06085504319,0.43478260869565216,0.7221458046767538,0.6020703933747411
1943,206,460,1239,94,351,06085503803,0.4563106796116505,0.7630434782608696,0.5980139960722485
2576,298,612,1637,129,469,06085504307,0.43288590604026844,0.7663398692810458,0.5648745724875144
2173,237,536,1339,100,414,06085503804,0.4219409282700422,0.7723880597014925,0.546281008581504
2002,271,393,1194,109,286,06085503902,0.4022140221402214,0.727735368956743,0.5526926947591154
2588,253,700,1846,128,572,06085504308,0.5059288537549407,0.8171428571428572,0.6191437021476547
3105,283,787,2298,162,673,06085504201,0.5724381625441696,0.855146124523507,0.6694039137032116
2583,287,582,1644,139,463,06085504411,0.4843205574912892,0.7955326460481099,0.6088003552050332
208,19,57,150,8,48,06085504417,0.42105263157894735,0.8421052631578947,0.5
2445,277,521,1554,117,414,06085504314,0.4223826714801444,0.7946257197696737,0.5315492073457856
2289,215,509,1448,94,386,06085504321,0.4372093023255814,0.7583497053045186,0.5765272924448729
2686,261,443,1581,113,309,06085504505,0.4329501915708812,0.6975169300225733,0.620702054582202
1475,170,292,820,57,215,06085503708,0.3352941176470588,0.7363013698630136,0.4553761969904241
1944,264,523,1065,103,364,06085503709,0.39015151515151514,0.6959847036328872,0.5605748418248417
1000,134,271,565,46,180,06085503713,0.34328358208955223,0.6642066420664207,0.516832504145937
2143,369,367,1130,124,263,06085503506,0.33604336043360433,0.7166212534059946,0.4689274269168547
703,118,118,365,39,84,06085503507,0.3305084745762712,0.711864406779661,0.4642857142857143
1157,204,202,605,75,141,06085503703,0.36764705882352944,0.698019801980198,0.5267000417188152
2078,357,313,1102,140,207,06085503508,0.39215686274509803,0.6613418530351438,0.5929714881121531
2216,426,349,1112,139,239,06085504102,0.32629107981220656,0.6848137535816619,0.47646689060443553
1908,311,324,1090,107,244,06085504101,0.3440514469453376,0.7530864197530864,0.4568552000421696
2036,327,322,1111,140,238,06085503510,0.42813455657492355,0.7391304347826086,0.5792408706601907
1492,220,275,862,100,202,06085503511,0.45454545454545453,0.7345454545454545,0.6188118811881188
2181,378,360,1170,144,270,06085503504,0.38095238095238093,0.75,0.5079365079365079
1856,337,316,1026,138,232,06085503401,0.4094955489614243,0.7341772151898734,0.5577611787578021
1469,292,252,754,110,185,06085503402,0.3767123287671233,0.7341269841269841,0.513143280266568
1652,271,310,981,105,232,06085503509,0.3874538745387454,0.7483870967741936,0.5177185392543581
2095,282,442,1312,114,344,06085503322,0.40425531914893614,0.77828054298642535,0.5194210786739237
2270,203,357,1525,96,277,06085502001,0.4729064039408867,0.7759103641456583,0.60948587078302
1738,177,204,1115,79,162,06085502002,0.4463276836158192,0.7941176470588235,0.5620422682569576
891,152,195,494,68,146,06085503117,0.4473684210526316,0.7487179487179487,0.5975126171593367
1459,181,289,823,68,221,06085503122,0.3756906077348066,0.7647058823529411,0.4912877178070548
4370,344,838,3207,182,699,06085502702,0.5290697674418605,0.834128878281623,0.6342782047443192
3149,463,565,1772,169,408,06085503204,0.3650107991360691,0.7221238938053097,0.5054683860585271
4507,246,2458,3633,120,2165,06085503332,0.4878048780487805,0.8807973962571196,0.5538218892581536
3581,384,536,2218,158,384,06085503108,0.4114583333333333,0.7164179104477612,0.5743272569444444
2771,251,383,1763,99,293,06085501900,0.3944223107569721,0.7650130548302873,0.5155759215696939
2351,195,391,1542,91,302,06085506401,0.4666666666666667,0.7723785166240409,0.6041942604856513
2296,251,421,1532,111,335,06085506501,0.44223107569721115,0.7957244655581948,0.5557590533388833
2562,214,472,1818,113,396,06085506402,0.5280373831775701,0.8389830508474576,0.6293778910601341
3601,267,818,2530,151,633,06085505900,0.5655430711610487,0.773838630806846,0.7308281709474531
2567,303,411,1680,135,328,06085502102,0.44554455445544555,0.7980535279805353,0.5582890606133784
1892,127,657,1468,67,537,06085502601,0.5275590551181102,0.817351598173516,0.6454493467646153
4735,413,1077,3672,226,927,06085502902,0.5472154963680388,0.8607242339832869,0.635761693191346
3000,274,584,1978,129,455,06085502201,0.4708029197080292,0.7791095890410958,0.6042833079329429
2101,167,533,1606,86,461,06085502301,0.5149700598802395,0.8649155722326454,0.595399223245483
3457,237,993,2731,127,844,06085502903,0.5358649789029536,0.8499496475327291,0.6304667346571481
4178,323,944,3331,181,810,06085502500,0.5603715170278638,0.8580508474576272,0.6530749531781523
1418,150,325,853,56,248,06085503123,0.37333333333333335,0.7630769230769231,0.489247311827957
2821,182,704,2237,108,602,06085503001,0.5934065934065934,0.8551136363636364,0.6939505677047205
2225,261,507,1340,107,386,06085503211,0.4099616858237548,0.7613412228796844,0.5384729914835329
2034,220,472,1240,97,352,06085503212,0.4409090909090909,0.7457627118644068,0.5912190082644628
2802,336,572,1769,160,415,06085503327,0.47619047619047616,0.7255244755244755,0.6563396442914515
1822,206,245,1226,107,180,06085503329,0.5194174757281553,0.7346938775510204,0.706984897518878
3754,480,465,2568,248,359,06085503330,0.5166666666666667,0.7720430107526882,0.6692200557103064
1621,231,240,920,91,171,06085503112,0.3939393939393939,0.7125,0.5528973950026581
1861,224,336,1002,85,239,06085503121,0.3794642857142857,0.7113095238095238,0.5334728033472803
3276,377,830,1896,162,614,06085503214,0.4297082228116711,0.7397590361445783,0.5808759363740831
1828,225,368,1056,99,275,06085503213,0.44,0.7472826086956522,0.5888
1122,225,192,546,86,128,06085503110,0.38222222222222224,0.6666666666666666,0.5733333333333334
1851,283,346,1013,97,251,06085503210,0.34275618374558303,0.7254335260115607,0.4724846198245885
1674,249,276,970,101,204,06085503208,0.40562248995983935,0.7391304347826086,0.5487833687691944
1467,255,208,759,104,140,06085503217,0.40784313725490196,0.6730769230769231,0.60593837535014
2487,309,582,1420,116,423,06085503304,0.37540453074433655,0.7268041237113402,0.5165140352085198
4480,544,678,3045,256,542,06085503334,0.47058823529411764,0.799410029498525,0.5886694161059258
2126,267,383,1322,117,295,06085512039,0.43820224719101125,0.7702349869451697,0.5689202056751096
2170,143,962,1640,73,830,06085503331,0.5104895104895105,0.8627858627858628,0.5916757940854327
2208,265,418,1409,125,315,06085503333,0.4716981132075472,0.7535885167464115,0.6259359089547769
2607,303,617,1776,141,497,06085503313,0.46534653465346537,0.8055105348460292,0.5777038468434369
2498,310,536,1594,126,419,06085503323,0.4064516129032258,0.7817164179104478,0.5199476480098545
